codigoSapPadre,codigoSap,denominacion,nivel,direccion,poblacion,distrito
4004,1100,Alm. General,2,CAL.EXPORTACIONES MZA. F-6 LOTE. 12URB. PRO INDUSTRIAL 6TO SECTOR,LIMA,SAN MARTIN DE PORRES
4005,1100,Alm. General,2,CAL. CALLE AYMARAS NRO. 167 URB. ELDERBY DE MONTERRICO,LIMA,SANTIAGO DE SURCO
4006,1100,Alm. General,2,AV. SANTA JOSEFINA NRO. 181 (NUMERO191),LIMA,PUENTE PIEDRA
4007,1100,Alm. General,2,NO UBICADO,TRUJILLO,LIBERTAD
4008,1100,Alm. General,2,AV. LOS PROCERES NRO. 8087 URB. PRO(1 ETAPA DE PRO F MCDO UNICANCHI),LIMA,SAN MARTIN DE PORRES
4009,1100,Alm. General,2,AV. SAN LORENZO MZA. B LOTE. 7A URB. INDUSTRIAL LAS VEGAS,LIMA,PUENTE PIEDRA
4010,1100,Alm. General,2,CAL. CALLE 3 MZA. X LOTE. 08,LIMA,PACHACAMAC
4011,1100,Alm. General,2,AV. INDUSTRIAL MZA. F LOTE. 03 URB.LAS VEGAS,LIMA,PUENTE PIEDRA
4012,1100,Alm. General,2,AV. JOSE ANTONIO LAVALLE KM. 4 URB.SAN JUAN BAUTISTA DE VILL,LIMA,CHORRILLOS
4013,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 63.5 MZA.B2 LOTE. 3 HUERTOS DE CALANGUILLO(AGRO INDUSTRIAS LEO),CAÑETE,CHILCA
4014,1100,Alm. General,2,AV. SAN CARLOS MZA. B LOTE. 7 URB.SANTA MARIA,LIMA,ATE
4015,1100,Alm. General,2,CAL. A MZA. P1 URB. NUEVO LURIN (SUB LOTE 7 1ERA ETAPA LAS SALINAS),LIMA,LURIN
4016,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 196. TOMADE ALTO,CHINCHA,GROCIO PRADO
4017,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 86 FND. LUMBRERAS,CAÑETE,MALA
4018,1100,Alm. General,2,AV. SANTA JOSEFINA NRO. 181,LIMA,PUENTE PIEDRA
4019,1100,Alm. General,2,CAL.EXPORTACIONES MZA. F-6 LOTE. 12URB. PRO INDUSTRIAL 6TO SECTOR LIMA,LIMA,SAN MARTIN DE PORRES
5001,1200,Alm. Logístico,2,CAR. PANAMERICANA SUR KM. 40 LAS PRADERAS DE LURIN,LIMA,LURIN
5001,1300,Alm. de prod.,2,CAR. PANAMERICANA SUR KM. 40 LAS PRADERAS DE LURIN,LIMA,LURIN
5001,1400,Alm. Suminis.,2,CAR. PANAMERICANA SUR KM. 40 LAS PRADERAS DE LURIN,LIMA,LURIN
5001,1401,Alm. Suminis. 2,2,CAR. PANAMERICANA SUR KM. 40 LAS PRADERAS DE LURIN,LIMA,LURIN
5001,1600,ALM. COPRODUCTO,2,CAR. PANAMERICANA SUR KM. 40 LAS PRADERAS DE LURIN,LIMA,LURIN
5002,1200,Alm. Logístico,2,MZA. 0 LOTE. 39 FND. EX LA HUACA,HUARAL,HUARAL
5002,1300,Alm. de prod.,2,MZA. 0 LOTE. 39 FND. EX LA HUACA,HUARAL,HUARAL
5002,1400,Alm. Suminis.,2,MZA. 0 LOTE. 39 FND. EX LA HUACA,HUARAL,HUARAL
5003,1200,Alm. Logístico,2,CAR. PANAMERICANA NORTE KM. 81.5 FND. CHACARILLA,HUARAL,CHANCAY
5003,1300,Alm. de prod.,2,CAR. PANAMERICANA NORTE KM. 81.5 FND. CHACARILLA,HUARAL,CHANCAY
5003,1400,Alm. Suminis.,2,CAR. PANAMERICANA NORTE KM. 81.5 FND. CHACARILLA,HUARAL,CHANCAY
5003,1600,ALM. COPRODUCTO,2,CAR. PANAMERICANA NORTE KM. 81.5 FND. CHACARILLA,HUARAL,CHANCAY
5004,1200,Alm. Logístico,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5004,1300,Alm. de prod.,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5005,1200,Alm. Logístico,2,JR. SAN LORENZO NRO. 1210 Z.I. INDUSTRIAL,LIMA,SURQUILLO
5005,1300,Alm. de prod.,2,JR. SAN LORENZO NRO. 1210 Z.I. INDUSTRIAL,LIMA,SURQUILLO
5005,1400,Alm. suminis,2,JR. SAN LORENZO NRO. 1210 Z.I. INDUSTRIAL,LIMA,SURQUILLO
5006,1200,Alm. Logístico,2,CAL. SAN ROQUE UNO MZA. 0 LOTE. 1 FND. FUNDO SAN PABLO,CHINCHA,CHINCHA BAJA
5006,1300,Alm. de prod.,2,CAL. SAN ROQUE UNO MZA. 0 LOTE. 1 FND. FUNDO SAN PABLO,CHINCHA,CHINCHA BAJA
5006,1400,Alm. Suminis.,2,CAL. SAN ROQUE UNO MZA. 0 LOTE. 1 FND. FUNDO SAN PABLO,CHINCHA,CHINCHA BAJA
5007,1200,Alm. Logístico,2,AV. GUARDIA PERUANA NRO. 990 URB. LA CAMPIÑA,LIMA,CHORRILLOS
5007,1300,Alm. de prod.,2,AV. GUARDIA PERUANA NRO. 990 URB. LA CAMPIÑA,LIMA,CHORRILLOS
5007,1400,Alm. Suminis.,2,AV. GUARDIA PERUANA NRO. 990 URB. LA CAMPIÑA,LIMA,CHORRILLOS
5007,1500,Alm. de I & D,2,AV. GUARDIA PERUANA NRO. 990 URB. LA CAMPIÑA,LIMA,CHORRILLOS
5008,1001,Alm. Congelados,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5008,1200,Alm. Logístico,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5008,1300,Alm. de prod.,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5008,1400,Alm. Suminis.,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5008,1401,Alm. Suminis. 2,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5008,1500,Alm. de I & D,2,CAR. PANAMERICANA SUR KM. 18.5,LIMA,CHORRILLOS
5009,1200,Alm. Logístico,2,AV. SEPARADORA INDUSTRIAL NRO. 4181URB. PORTALES DE JAVIER PRADO,LIMA,ATE
5009,1300,Alm. de prod.,2,AV. SEPARADORA INDUSTRIAL NRO. 4181URB. PORTALES DE JAVIER PRADO,LIMA,ATE
5010,1200,Alm. Logístico,2,AV. SAN JUAN MZA. F LOTE. 6 URB. LAS VEGAS 1 ETAPA,LIMA,PUENTE PIEDRA
5010,1300,Alm. de prod.,2,AV. SAN JUAN MZA. F LOTE. 6 URB. LAS VEGAS 1 ETAPA,LIMA,PUENTE PIEDRA
5011,1200,Alm. Logístico,2,EX -FUNDO HUALCARA NRO. S/N (CAMINOACCESO EX-HACIENDA HUALCARA),CAÑETE,SAN VICENTE DE CAÑETE
5012,1200,Alm. Logístico,2,CAR. PANAMER. NORTE KM 191.3 MZA. .(CARRETERA PANAMERICANA NORTE),BARRANCA,SUPE
5012,1300,Alm. de prod.,2,CAR. PANAMER. NORTE KM 191.3 MZA. .(CARRETERA PANAMERICANA NORTE),BARRANCA,SUPE
5013,1200,Alm. Logístico,2,CAR. PANAMERICANA NORTE KM. 132 IRRIGACION SANTA ROSA,HUAURA,SAYAN
5013,1300,Alm. de prod.,2,CAR. PANAMERICANA NORTE KM. 132 IRRIGACION SANTA ROSA,HUAURA,SAYAN
5013,1500,Alm. de I & D,2,CAR. PANAMERICANA NORTE KM. 132 IRRIGACION SANTA ROSA,HUAURA,SAYAN
5014,1200,Alm. Logístico,2,AV. PROLONGACION CENTENARIO NRO. 570,CALLAO,CALLAO
5014,1300,Alm. de prod.,2,AV. PROLONGACION CENTENARIO NRO. 570,CALLAO,CALLAO
5015,1200,Alm. Logístico,2,AV. ARGENTINA 4846 Int 1  CRUCE CONAV. FAUCETT,CALLAO,CALLAO
5015,1300,Alm. de prod.,2,AV. ARGENTINA 4846 Int 1  CRUCE CONAV. FAUCETT,CALLAO,CALLAO
5016,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 130 QUEBRADA IHUANCO,CAÑETE,CERRO AZUL
5016,1200,Alm. Logístico,2,CAR. PANAMERICANA SUR KM. 130 QUEBRADA IHUANCO,CAÑETE,CERRO AZUL
5016,1300,Alm. de prod.,2,CAR. PANAMERICANA SUR KM. 130 QUEBRADA IHUANCO,CAÑETE,CERRO AZUL
5017,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 86 FND. LUMBRERAS,CAÑETE,MALA
5017,1200,Alm. Logístico,2,CAR. PANAMERICANA SUR KM. 86 FND. LUMBRERAS,CAÑETE,MALA
5017,1300,Alm. de prod.,2,CAR. PANAMERICANA SUR KM. 86 FND. LUMBRERAS,CAÑETE,MALA
5018,1200,Alm. Logístico,2,PARCEL.HUERTOS DE VILLENA MZA. L LOTE. 2 HUERTOS DE VILLENA,LIMA,PACHACAMAC
5018,1300,Alm. de prod.,2,PARCEL.HUERTOS DE VILLENA MZA. L LOTE. 2 HUERTOS DE VILLENA,LIMA,PACHACAMAC
5018,1400,Alm. Suminis.,2,PARCEL.HUERTOS DE VILLENA MZA. L LOTE. 2 HUERTOS DE VILLENA,LIMA,PACHACAMAC
5019,1200,Alm. Logístico,2,AV. MARTIR OLAYA NRO. S/N Z.I. SANTA GENOVEVA (ALTURA DE KM.38.5 DE ANTIGUA PANAMER.SUR),LIMA,LURIN
5019,1300,Alm. de prod.,2,AV. MARTIR OLAYA NRO. S/N Z.I. SANTA GENOVEVA (ALTURA DE KM.38.5 DE ANTIGUA PANAMER.SUR),LIMA,LURIN
5020,1200,Alm. Logístico,2,PJ. PROLONGACION CENTENARIO NRO. S/N URB. INDUSTRIAL LOS FERROLES,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO
5020,1300,Alm. de prod.,2,PJ. PROLONGACION CENTENARIO NRO. S/N URB. INDUSTRIAL LOS FERROLES,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO
5021,1200,Alm. Logístico,2,CAR. A HUARAL KM. 21 ESPERANZA ALTA,HUARAL,HUARAL
5021,1300,Alm. de prod.,2,CAR. A HUARAL KM. 21 ESPERANZA ALTA,HUARAL,HUARAL
5022,1200,Alm. Logístico,2,ARISTIDES DEL CARPIO MUÑOZ 1819- URB. LOS CIPRESES,LIMA,LIMA
5022,1300,Alm. de prod.,2,ARISTIDES DEL CARPIO MUÑOZ 1819- URB. LOS CIPRESES,LIMA,LIMA
5023,1200,Alm. Logístico,2,AV. LOS PLATINOS 229 URB. INDUSTRIAL INFANTAS,LIMA,LOS OLIVOS
5023,1300,Alm. de prod.,2,AV. LOS PLATINOS 229 URB. INDUSTRIAL INFANTAS,LIMA,LOS OLIVOS
5024,1200,Alm. Logístico,2,NRO. S/N SEC. AHUASHIYACU (MARGENIZQ QUEBRADA AHUASHIYACU),SAN MARTIN,LA BANDA DE SHILCAYO
5024,1300,Alm. de prod.,2,NRO. S/N SEC. AHUASHIYACU (MARGENIZQ QUEBRADA AHUASHIYACU),SAN MARTIN,LA BANDA DE SHILCAYO
5024,1400,Alm. Suminis.,2,NRO. S/N SEC. AHUASHIYACU (MARGENIZQ QUEBRADA AHUASHIYACU),SAN MARTIN,LA BANDA DE SHILCAYO
5025,1200,Alm. Logístico,2,CL. PABLO BOONER NRO. 240,PROV. CONST. DEL CALLAO,VENTANILLA
5025,1300,Alm. de prod.,2,CL. PABLO BOONER NRO. 240,PROV. CONST. DEL CALLAO,VENTANILLA
5026,1200,Alm. Logístico,2,CL. PABLO BOONER NRO. 240URB. INDUSTRIAL(POR LA FABRICACOGORNO),PROV. CONST. DEL CALLAO,VENTANILLA
5026,1300,Alm. de prod.,2,CL. PABLO BOONER NRO. 240URB. INDUSTRIAL(POR LA FABRICACOGORNO),PROV. CONST. DEL CALLAO,VENTANILLA
5101,1000,Alm.Principal PT,2,AV. ARGENTINA 4846 Int 1  CRUCE CONAV. FAUCETT,CALLAO,CALLAO
5101,1200,Alm. Logístico,2,AV. ARGENTINA 4846 Int 1  CRUCE CONAV. FAUCETT,CALLAO,CALLAO
5101,1300,Alm. de prod.,2,AV. ARGENTINA 4846 Int 1  CRUCE CONAV. FAUCETT,CALLAO,CALLAO
5102,1000,Alm.Principal PT,2,Manzana C  Lote 18Av Guardia Peruana,LIMA,Chorrillos
5102,1200,Alm. Logístico,2,Manzana C  Lote 18Av Guardia Peruana,LIMA,Chorrillos
5102,1300,Alm. de prod.,2,Manzana C  Lote 18Av Guardia Peruana,LIMA,Chorrillos
5110,1000,Alm.Principal PT,2,Av.Separadora Industrial 4181Urb.Los  Portales de Zona 2,LIMA,Ate Vitarte
5110,1200,Alm. Logístico,2,Av.Separadora Industrial 4181Urb.Los  Portales de Zona 2,LIMA,Ate Vitarte
5110,1300,Alm. de prod.,2,Av.Separadora Industrial 4181Urb.Los  Portales de Zona 2,LIMA,Ate Vitarte
5111,1000,Alm.Principal PT,2,KM 9 Lote 1Parcela 39 car.variante Pasamayo Huaral,,Huaral
5111,1200,Alm. Logístico,2,KM 9 Lote 1Parcela 39 car.variante Pasamayo Huaral,,Huaral
5111,1300,Alm. de prod.,2,KM 9 Lote 1Parcela 39 car.variante Pasamayo Huaral,,Huaral
5112,1000,Alm.Principal PT,2,KM 18.5Car. Panamercana Sur,,Chorrillos
5112,1200,Alm. Logístico,2,KM 18.5Car. Panamercana Sur,,Chorrillos
5112,1300,Alm. de prod.,2,KM 18.5Car. Panamercana Sur,,Chorrillos
5113,1000,Alm.Principal PT,2,Jr.San LorenzoJr.San Lorenzo 1250,,
5113,1200,Alm. Logístico,2,Jr.San LorenzoJr.San Lorenzo 1250,,
5113,1300,Alm. de prod.,2,Jr.San LorenzoJr.San Lorenzo 1250,,
5400,1200,Alm. Logístico,2,URB. SAN LORENZO AV. AGUSTO B. LEGUIA 2580,CHICLAYO,CHICLAYO
5400,1300,Alm. de Prod.,2,URB. SAN LORENZO AV. AGUSTO B. LEGUIA 2580,CHICLAYO,CHICLAYO
5401,1200,Alm. Logístico,2,Nº A-2 INT. LT 9 URB. PARQUE INDUSTRIAL,TRUJILLO,LA ESPERANZA
5401,1300,Alm. de Prod.,2,Nº A-2 INT. LT 9 URB. PARQUE INDUSTRIAL,TRUJILLO,LA ESPERANZA
5402,1200,Alm. Logístico,2,AV. PANAMERICANA NORTE KM. 589 C.P.M.,TRUJILLO,EL MILAGRO
5402,1300,Alm. de Prod.,2,AV. PANAMERICANA NORTE KM. 589 C.P.M.,TRUJILLO,EL MILAGRO
5403,1200,Alm. Logístico,2,CAL. 8 URB. PARQUE INDUSTRIAL MZA. B LOTE 06,SULLANA,SULLANA
5403,1300,Alm. de Prod.,2,CAL. 8 URB. PARQUE INDUSTRIAL MZA. B LOTE 06,SULLANA,SULLANA
5404,1200,Alm. Logístico,2,CAR. CARRETERA A HUANCHACO KM.3 VILLA DEL MAR,TRUJILLO,HUANCHACO
5404,1300,Alm. de Prod.,2,CAR. CARRETERA A HUANCHACO KM.3 VILLA DEL MAR,TRUJILLO,HUANCHACO
5405,1200,Alm. Logístico,2,LOTE VD.157-III NRO. SN SEC. VALDIVIA III -VALLE MOCHE,TRUJILLO,VALLE MOCHE
5405,1300,Alm. de Prod.,2,LOTE VD.157-III NRO. SN SEC. VALDIVIA III -VALLE MOCHE,TRUJILLO,VALLE MOCHE
5406,1200,Alm. Logístico,2,EXP PRED LA CAPILLA 18879 NRO. PARCELA (EX PRED LA CAPILLA),SULLANA,SULLANA
5406,1300,Alm. de Prod.,2,EXP PRED LA CAPILLA 18879 NRO. PARCELA (EX PRED LA CAPILLA),SULLANA,SULLANA
5407,1200,Alm. Logístico,2,LOTE VD.157-III NRO. SN SEC. VALDIVIA III -VALLE MOCHE,TRUJILLO,VALLE MOCHE
5407,1300,Alm. de Prod.,2,LOTE VD.157-III NRO. SN SEC. VALDIVIA III -VALLE MOCHE,TRUJILLO,VALLE MOCHE
6001,1100,Alm. General,2,SECCION CABUYAL KM. 0 LA ESPERANZAALTA,HUARAL,HUARAL
6001,1101,Almacén Alimento,2,SECCION CABUYAL KM. 0 LA ESPERANZAALTA,HUARAL,HUARAL
6001,G001,MARRANAS,2,SECCION CABUYAL KM. 0 LA ESPERANZAALTA,HUARAL,HUARAL
6001,G002,VERRACOS,2,SECCION CABUYAL KM. 0 LA ESPERANZAALTA,HUARAL,HUARAL
6001,G003,RECRIAS,2,SECCION CABUYAL KM. 0 LA ESPERANZAALTA,HUARAL,HUARAL
6001,G004,ENGORDE,2,SECCION CABUYAL KM. 0 LA ESPERANZAALTA,HUARAL,HUARAL
6002,1100,Alm. General,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6002,1101,Almacén Alimento,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6002,G001,MARRANAS,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6002,G002,VERRACOS,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6002,G003,RECRIAS,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6002,G004,ENGORDE,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6003,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 205,CHINCHA,CHINCHA BAJA
6003,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 205,CHINCHA,CHINCHA BAJA
6003,G001,MARRANAS,2,CAR. PANAMERICANA SUR KM. 205,CHINCHA,CHINCHA BAJA
6003,G002,VERRACOS,2,CAR. PANAMERICANA SUR KM. 205,CHINCHA,CHINCHA BAJA
6003,G003,RECRIAS,2,CAR. PANAMERICANA SUR KM. 205,CHINCHA,CHINCHA BAJA
6003,G004,ENGORDE,2,CAR. PANAMERICANA SUR KM. 205,CHINCHA,CHINCHA BAJA
6004,1100,Alm. General,2,SIN NOMBRE NRO. S/N (PARCELA 043 LOTE AYB.),CHINCHA,ALTO LARAN
6004,1101,Almacén Alimento,2,SIN NOMBRE NRO. S/N (PARCELA 043 LOTE AYB.),CHINCHA,ALTO LARAN
6005,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 65 URB. HUERTOS DE ORO SAN HILARI,CAÑETE,CHILCA
6005,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 65 URB. HUERTOS DE ORO SAN HILARI,CAÑETE,CHILCA
6005,G001,MARRANAS,2,CAR. PANAMERICANA SUR KM. 65 URB. HUERTOS DE ORO SAN HILARI,CAÑETE,CHILCA
6005,G002,VERRACOS,2,CAR. PANAMERICANA SUR KM. 65 URB. HUERTOS DE ORO SAN HILARI,CAÑETE,CHILCA
6005,G003,RECRIAS,2,CAR. PANAMERICANA SUR KM. 65 URB. HUERTOS DE ORO SAN HILARI,CAÑETE,CHILCA
6005,G004,ENGORDE,2,CAR. PANAMERICANA SUR KM. 65 URB. HUERTOS DE ORO SAN HILARI,CAÑETE,CHILCA
6006,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 66.5 PLAYA SAN PEDRO,CAÑETE,CHILCA
6006,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 66.5 PLAYA SAN PEDRO,CAÑETE,CHILCA
6006,G001,MARRANAS,2,CAR. PANAMERICANA SUR KM. 66.5 PLAYA SAN PEDRO,CAÑETE,CHILCA
6006,G002,VERRACOS,2,CAR. PANAMERICANA SUR KM. 66.5 PLAYA SAN PEDRO,CAÑETE,CHILCA
6006,G003,RECRIA,2,CAR. PANAMERICANA SUR KM. 66.5 PLAYA SAN PEDRO,CAÑETE,CHILCA
6006,G004,ENGORDE,2,CAR. PANAMERICANA SUR KM. 66.5 PLAYA SAN PEDRO,CAÑETE,CHILCA
6007,1100,Alm. General,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,1101,Almacén Alimento,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G001,GALPON 01,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G002,GALPON 02,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G003,GALPON 03,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G004,GALPON 04,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G005,GALPON 05,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G006,GALPON 06,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G007,GALPON 07,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G008,GALPON 08,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G009,GALPON 09,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G010,GALPON 10,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G011,GALPON 11,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G012,GALPON 12,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G013,GALPON 13,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6007,G014,GALPON 14,2,CAR. AUTOPISTA HUARANGAL KM. 3.5,LIMA,CARABAYLLO
6008,1100,Alm. General,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,1101,Almacén Alimento,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G001,GALPON 01,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G002,GALPON 02,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G003,GALPON 03,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G004,GALPON 04,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G005,GALPON 05,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G006,GALPON 06,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G007,GALPON 07,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G008,GALPON 08,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G009,GALPON 09,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G010,GALPON 10,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G011,GALPON 11,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G012,GALPON 12,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G013,GALPON 13,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6008,G014,GALPON 14,2,MZA. C LOTE. 53 URB. EXPANSION CASABLANCA,LIMA,PACHACAMAC
6009,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G015,GALPON 15,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G016,GALPON 16,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6009,G017,GALPON 17,2,CAR. PANAMERICANA SUR KM. 95 PLAYACHOCALLA,CAÑETE,ASIA
6010,1100,Alm. General,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,1101,Almacén Alimento,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G001,GALPON 01,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G002,GALPON 02,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G003,GALPON 03,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G004,GALPON 04,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G005,GALPON 05,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G006,GALPON 06,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G007,GALPON 07,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G008,GALPON 08,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G009,GALPON 09,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G010,GALPON 10,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G011,GALPON 11,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G012,GALPON 12,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G013,GALPON 13,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G014,GALPON 14,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G015,GALPON 15,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
6010,G016,GALPON 16,2,MZA. D LOTE. 95 PARCELACION CASABLANCA,LIMA,PACHACAMAC
